periodID,statefips,emp_combined,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020_5_7,56,-11.5,-0.117,-0.123,-0.0449,-0.369
2020_5_8,1,-18.3,-0.195,-0.174,-0.175,-0.347
2020_5_8,2,-23.3,-0.141,-0.0971,-0.236,-0.531
2020_5_8,4,-14.8,-0.125,-0.0988,-0.126,-0.453
2020_5_8,5,-13.1,-0.0605,-0.0472,.,-0.383
2020_5_8,6,-20.8,-0.208,-0.14,-0.214,-0.454
2020_5_8,8,-15.8,-0.167,-0.124,-0.128,-0.435
2020_5_8,9,-20.5,-0.232,-0.124,-0.238,-0.531
2020_5_8,10,-18.8,-0.105,-0.0833,-0.193,-0.556
2020_5_8,12,-16.2,-0.147,-0.0854,-0.14,-0.453
2020_5_8,13,-17,-0.133,-0.121,-0.165,-0.438
2020_5_8,15,-37.4,-0.287,-0.211,-0.333,-0.549
2020_5_8,16,-11.7,-0.062,-0.111,-0.0297,-0.377
2020_5_8,17,-15.1,-0.109,-0.102,-0.154,-0.455
2020_5_8,18,-16.3,-0.0991,-0.0779,-0.108,-0.383
2020_5_8,19,-18.3,-0.146,-0.0774,-0.172,-0.44
2020_5_8,20,-14.2,-0.125,-0.0522,-0.132,-0.284
2020_5_8,21,-18.7,-0.177,-0.0861,-0.182,-0.366
2020_5_8,22,-21.5,-0.216,-0.173,-0.15,-0.473
2020_5_8,23,-17.4,-0.166,-0.0241,-0.173,-0.451
2020_5_8,24,-20.1,-0.183,-0.175,-0.216,-0.467
2020_5_8,25,-24.5,-0.249,-0.129,-0.272,-0.558
2020_5_8,26,-30,-0.294,-0.215,-0.322,-0.558
2020_5_8,27,-19.1,-0.146,-0.132,-0.171,-0.549
2020_5_8,28,-15.4,-0.111,-0.109,-0.213,-0.228
2020_5_8,29,-12,-0.0795,-0.0991,-0.0953,-0.338
2020_5_8,30,-19.4,-0.135,-0.198,-0.172,-0.282
2020_5_8,31,-7.76,-0.077,-0.057,-0.148,-0.224
2020_5_8,32,-25.8,-0.217,-0.177,-0.156,-0.583
2020_5_8,33,-23.4,-0.197,-0.125,-0.269,-0.526
2020_5_8,34,-24.3,-0.234,-0.14,-0.302,-0.463
2020_5_8,35,-22.3,-0.215,-0.129,-0.158,-0.48
2020_5_8,36,-26.9,-0.275,-0.179,-0.27,-0.529
2020_5_8,37,-18.8,-0.138,-0.166,-0.142,-0.483
2020_5_8,38,-20.7,-0.138,-0.702,-0.284,.
2020_5_8,39,-19,-0.175,-0.0976,-0.213,-0.446
2020_5_8,40,-10.4,-0.0978,-0.0287,-0.116,-0.274
2020_5_8,41,-20.5,-0.197,-0.147,-0.187,-0.455
2020_5_8,42,-21.1,-0.195,-0.129,-0.183,-0.579
2020_5_8,44,-29,-0.259,-0.138,-0.328,-0.626
2020_5_8,45,-18.3,-0.125,-0.131,-0.0968,-0.466
2020_5_8,46,-10,.,-0.0761,.,-0.379
2020_5_8,47,-14.6,-0.137,-0.118,-0.13,-0.352
2020_5_8,48,-14.2,-0.124,-0.12,-0.126,-0.342
2020_5_8,49,-16.1,-0.184,-0.11,-0.0602,-0.341
2020_5_8,50,-31.4,-0.209,-0.239,-0.275,-0.621
2020_5_8,51,-17.8,-0.14,-0.0958,-0.202,-0.532
2020_5_8,53,-20.6,-0.168,-0.125,-0.304,-0.415
2020_5_8,54,-18,-0.23,-0.166,-0.117,-0.343
2020_5_8,55,-16.1,-0.137,-0.116,-0.149,-0.459
2020_5_8,56,-11.4,-0.113,-0.126,-0.0424,-0.375
2020_5_9,1,-18,-0.192,-0.173,-0.169,-0.339
2020_5_9,2,-22.9,-0.138,-0.0943,-0.234,-0.524
2020_5_9,4,-14.5,-0.122,-0.0968,-0.122,-0.447
2020_5_9,5,-12.8,-0.0585,-0.0453,.,-0.374
2020_5_9,6,-20.5,-0.205,-0.138,-0.211,-0.45
2020_5_9,8,-15.4,-0.164,-0.122,-0.124,-0.43
2020_5_9,9,-20.1,-0.228,-0.121,-0.234,-0.526
2020_5_9,10,-18.5,-0.102,-0.0819,-0.19,-0.553
2020_5_9,12,-15.8,-0.143,-0.0828,-0.135,-0.444
2020_5_9,13,-16.6,-0.13,-0.119,-0.159,-0.43
2020_5_9,15,-36.7,-0.279,-0.21,-0.33,-0.536
2020_5_9,16,-11.5,-0.06,-0.107,-0.0276,-0.376
2020_5_9,17,-14.9,-0.107,-0.1,-0.153,-0.449
2020_5_9,18,-15.9,-0.0944,-0.0756,-0.104,-0.376
2020_5_9,19,-18.1,-0.144,-0.0781,-0.167,-0.434
2020_5_9,20,-13.9,-0.121,-0.0506,-0.126,-0.28
2020_5_9,21,-18.4,-0.173,-0.0839,-0.177,-0.362
2020_5_9,22,-21.3,-0.213,-0.172,-0.148,-0.469
2020_5_9,23,-17,-0.164,-0.0213,-0.169,-0.444
2020_5_9,24,-19.9,-0.18,-0.173,-0.213,-0.463
2020_5_9,25,-24.2,-0.246,-0.126,-0.269,-0.553
2020_5_9,26,-29.4,-0.288,-0.21,-0.318,-0.552
2020_5_9,27,-18.8,-0.144,-0.13,-0.167,-0.543
2020_5_9,28,-15,-0.108,-0.107,-0.206,-0.223
2020_5_9,29,-11.6,-0.0763,-0.0972,-0.0916,-0.328
2020_5_9,30,-18.7,-0.127,-0.193,-0.161,-0.268
2020_5_9,31,-7.53,-0.0751,-0.0555,-0.142,-0.219
2020_5_9,32,-25.4,-0.214,-0.174,-0.15,-0.58
2020_5_9,33,-23,-0.193,-0.122,-0.264,-0.52
2020_5_9,34,-24,-0.231,-0.138,-0.299,-0.459
2020_5_9,35,-22,-0.207,-0.127,-0.156,-0.477
2020_5_9,36,-26.5,-0.27,-0.177,-0.268,-0.524
2020_5_9,37,-18.5,-0.136,-0.164,-0.137,-0.475
2020_5_9,38,-20.6,-0.138,-0.694,-0.279,.
2020_5_9,39,-18.6,-0.17,-0.0946,-0.207,-0.439
2020_5_9,40,-10.1,-0.0954,-0.0265,-0.111,-0.265
2020_5_9,41,-20.2,-0.194,-0.145,-0.182,-0.451
2020_5_9,42,-20.7,-0.191,-0.126,-0.18,-0.573
2020_5_9,44,-28.6,-0.254,-0.136,-0.325,-0.619
2020_5_9,45,-17.8,-0.121,-0.13,-0.0917,-0.455
2020_5_9,46,-9.87,.,-0.075,.,-0.379
2020_5_9,47,-14.3,-0.134,-0.117,-0.126,-0.346
2020_5_9,48,-13.8,-0.121,-0.118,-0.121,-0.335
2020_5_9,49,-15.8,-0.181,-0.107,-0.0584,-0.337
2020_5_9,50,-31,-0.205,-0.235,-0.272,-0.615
2020_5_9,51,-17.5,-0.138,-0.0928,-0.197,-0.528
2020_5_9,53,-20.2,-0.165,-0.122,-0.298,-0.409
2020_5_9,54,-17.9,-0.225,-0.166,-0.115,-0.339
2020_5_9,55,-15.9,-0.136,-0.115,-0.146,-0.453
2020_5_9,56,-11.2,-0.108,-0.127,-0.0395,-0.377
2020_5_10,1,-17.7,-0.189,-0.171,-0.162,-0.329
2020_5_10,2,-22.5,-0.135,-0.0916,-0.233,-0.517
2020_5_10,4,-14.2,-0.119,-0.0947,-0.118,-0.441
2020_5_10,5,-12.6,-0.0564,-0.0436,.,-0.365
2020_5_10,6,-20.2,-0.202,-0.136,-0.207,-0.445
2020_5_10,8,-15.1,-0.161,-0.119,-0.119,-0.424
2020_5_10,9,-19.8,-0.224,-0.119,-0.23,-0.52
2020_5_10,10,-18.3,-0.0999,-0.0805,-0.187,-0.55
2020_5_10,12,-15.3,-0.139,-0.0802,-0.13,-0.433
2020_5_10,13,-16.2,-0.127,-0.116,-0.154,-0.422
2020_5_10,15,-35.9,-0.27,-0.209,-0.327,-0.522
2020_5_10,16,-11.2,-0.0578,-0.104,-0.0244,-0.375
2020_5_10,17,-14.7,-0.105,-0.0989,-0.151,-0.444
2020_5_10,18,-15.5,-0.09,-0.0731,-0.0999,-0.37
2020_5_10,19,-17.7,-0.142,-0.0786,-0.162,-0.429
2020_5_10,20,-13.5,-0.117,-0.0487,-0.12,-0.276
2020_5_10,21,-18.1,-0.17,-0.0818,-0.173,-0.358
2020_5_10,22,-21,-0.211,-0.171,-0.145,-0.466
2020_5_10,23,-16.6,-0.162,-0.0184,-0.165,-0.437
2020_5_10,24,-19.6,-0.177,-0.172,-0.211,-0.459
2020_5_10,25,-23.8,-0.242,-0.124,-0.265,-0.547
2020_5_10,26,-28.9,-0.282,-0.205,-0.314,-0.546
2020_5_10,27,-18.5,-0.142,-0.128,-0.162,-0.537
2020_5_10,28,-14.7,-0.104,-0.105,-0.2,-0.219
2020_5_10,29,-11.3,-0.0734,-0.095,-0.0881,-0.319
2020_5_10,30,-18,-0.118,-0.189,-0.15,-0.255
2020_5_10,31,-7.3,-0.0729,-0.0537,-0.137,-0.214
2020_5_10,32,-25.1,-0.211,-0.17,-0.145,-0.576
2020_5_10,33,-22.6,-0.19,-0.12,-0.261,-0.513
2020_5_10,34,-23.7,-0.228,-0.135,-0.296,-0.454
2020_5_10,35,-21.7,-0.199,-0.125,-0.155,-0.474
2020_5_10,36,-26.1,-0.266,-0.174,-0.265,-0.518
2020_5_10,37,-18.2,-0.134,-0.162,-0.132,-0.467
2020_5_10,38,-20.8,-0.138,-0.685,-0.274,.
2020_5_10,39,-18.1,-0.164,-0.0916,-0.201,-0.432
2020_5_10,40,-9.74,-0.0935,-0.0242,-0.106,-0.256
2020_5_10,41,-19.9,-0.191,-0.144,-0.177,-0.447
2020_5_10,42,-20.3,-0.187,-0.123,-0.176,-0.566
2020_5_10,44,-28.1,-0.248,-0.134,-0.321,-0.612
2020_5_10,45,-17.3,-0.116,-0.128,-0.0865,-0.444
2020_5_10,46,-9.74,.,-0.0737,.,-0.378
2020_5_10,47,-14,-0.131,-0.116,-0.123,-0.339
2020_5_10,48,-13.5,-0.117,-0.116,-0.116,-0.328
2020_5_10,49,-15.5,-0.178,-0.104,-0.0563,-0.333
2020_5_10,50,-30.6,-0.202,-0.232,-0.268,-0.61
2020_5_10,51,-17.2,-0.135,-0.0896,-0.192,-0.524
2020_5_10,53,-19.8,-0.163,-0.119,-0.293,-0.403
2020_5_10,54,-17.7,-0.22,-0.167,-0.113,-0.336
2020_5_10,55,-15.7,-0.134,-0.113,-0.143,-0.447
2020_5_10,56,-11,-0.103,-0.127,-0.036,-0.376
2020_5_11,1,-17.2,-0.186,-0.17,-0.155,-0.319
2020_5_11,2,-22.1,-0.131,-0.089,-0.232,-0.509
2020_5_11,4,-13.8,-0.116,-0.0925,-0.114,-0.434
2020_5_11,5,-12.3,-0.0544,-0.042,.,-0.355
2020_5_11,6,-19.9,-0.199,-0.134,-0.202,-0.441
2020_5_11,8,-14.7,-0.158,-0.117,-0.115,-0.419
2020_5_11,9,-19.4,-0.22,-0.117,-0.227,-0.514
2020_5_11,10,-18.1,-0.0977,-0.0791,-0.184,-0.547
2020_5_11,12,-14.9,-0.135,-0.0777,-0.125,-0.422
2020_5_11,13,-15.8,-0.124,-0.114,-0.149,-0.415
2020_5_11,15,-35.1,-0.261,-0.208,-0.324,-0.508
2020_5_11,16,-10.9,-0.0554,-0.0999,-0.0202,-0.373
2020_5_11,17,-14.5,-0.104,-0.0973,-0.149,-0.44
2020_5_11,18,-15.1,-0.0859,-0.0707,-0.0964,-0.363
2020_5_11,19,-17.4,-0.139,-0.0788,-0.157,-0.424
2020_5_11,20,-13.2,-0.113,-0.0464,-0.114,-0.272
2020_5_11,21,-17.8,-0.165,-0.0796,-0.168,-0.354
2020_5_11,22,-20.8,-0.209,-0.169,-0.143,-0.462
2020_5_11,23,-16.3,-0.161,-0.0152,-0.161,-0.43
2020_5_11,24,-19.4,-0.174,-0.17,-0.208,-0.455
2020_5_11,25,-23.5,-0.238,-0.121,-0.262,-0.542
2020_5_11,26,-28.3,-0.276,-0.201,-0.31,-0.54
2020_5_11,27,-18.3,-0.139,-0.126,-0.158,-0.532
2020_5_11,28,-14.3,-0.1,-0.102,-0.196,-0.214
2020_5_11,29,-10.9,-0.0708,-0.0926,-0.0847,-0.31
2020_5_11,30,-17.4,-0.109,-0.185,-0.139,-0.243
2020_5_11,31,-7.06,-0.0706,-0.0517,-0.132,-0.209
2020_5_11,32,-24.7,-0.208,-0.166,-0.14,-0.572
2020_5_11,33,-22.2,-0.187,-0.117,-0.257,-0.505
2020_5_11,34,-23.4,-0.225,-0.133,-0.293,-0.45
2020_5_11,35,-21.4,-0.191,-0.123,-0.153,-0.471
2020_5_11,36,-25.7,-0.262,-0.172,-0.262,-0.513
2020_5_11,37,-17.9,-0.132,-0.16,-0.127,-0.46
2020_5_11,38,-21.1,-0.139,-0.675,-0.267,.
2020_5_11,39,-17.6,-0.159,-0.0886,-0.196,-0.424
2020_5_11,40,-9.42,-0.0919,-0.022,-0.102,-0.247
2020_5_11,41,-19.5,-0.188,-0.142,-0.172,-0.443
2020_5_11,42,-19.9,-0.183,-0.121,-0.173,-0.56
2020_5_11,44,-27.7,-0.242,-0.131,-0.318,-0.605
2020_5_11,45,-16.8,-0.112,-0.126,-0.0814,-0.432
2020_5_11,46,-9.61,.,-0.0723,.,-0.376
2020_5_11,47,-13.7,-0.128,-0.114,-0.119,-0.334
2020_5_11,48,-13.1,-0.114,-0.114,-0.111,-0.32
2020_5_11,49,-15.1,-0.174,-0.102,-0.0539,-0.329
2020_5_11,50,-30.2,-0.199,-0.228,-0.264,-0.604
2020_5_11,51,-16.9,-0.133,-0.0863,-0.187,-0.52
2020_5_11,53,-19.4,-0.16,-0.115,-0.287,-0.397
2020_5_11,54,-17.6,-0.216,-0.167,-0.111,-0.333
2020_5_11,55,-15.4,-0.132,-0.112,-0.139,-0.442
2020_5_11,56,-10.6,-0.098,-0.126,-0.0321,-0.371
2020_5_12,1,-16.8,-0.184,-0.168,-0.148,-0.307
2020_5_12,2,-21.7,-0.128,-0.0867,-0.231,-0.5
2020_5_12,4,-13.5,-0.113,-0.0903,-0.11,-0.426
2020_5_12,5,-12,-0.0527,-0.0405,.,-0.346
2020_5_12,6,-19.6,-0.195,-0.131,-0.198,-0.437
2020_5_12,8,-14.4,-0.155,-0.114,-0.11,-0.414
2020_5_12,9,-19.1,-0.216,-0.114,-0.224,-0.508
2020_5_12,10,-17.9,-0.0956,-0.0776,-0.182,-0.545
2020_5_12,12,-14.5,-0.132,-0.0752,-0.121,-0.41
2020_5_12,13,-15.4,-0.121,-0.111,-0.144,-0.407
2020_5_12,15,-34.3,-0.25,-0.207,-0.322,-0.493
2020_5_12,16,-10.6,-0.053,-0.0957,-0.0152,-0.371
2020_5_12,17,-14.2,-0.102,-0.0957,-0.147,-0.435
2020_5_12,18,-14.7,-0.082,-0.0682,-0.0931,-0.357
2020_5_12,19,-17,-0.135,-0.0787,-0.151,-0.418
2020_5_12,20,-12.8,-0.109,-0.0437,-0.11,-0.269
2020_5_12,21,-17.4,-0.161,-0.0775,-0.163,-0.35
2020_5_12,22,-20.5,-0.207,-0.168,-0.14,-0.458
2020_5_12,23,-15.9,-0.159,-0.012,-0.156,-0.423
2020_5_12,24,-19.1,-0.171,-0.168,-0.204,-0.45
2020_5_12,25,-23.1,-0.234,-0.118,-0.259,-0.538
2020_5_12,26,-27.7,-0.27,-0.196,-0.306,-0.535
2020_5_12,27,-18,-0.136,-0.124,-0.153,-0.527
2020_5_12,28,-14,-0.0972,-0.1,-0.192,-0.208
2020_5_12,29,-10.5,-0.0685,-0.09,-0.0815,-0.302
2020_5_12,30,-16.8,-0.0991,-0.182,-0.129,-0.233
2020_5_12,31,-6.83,-0.0681,-0.0493,-0.128,-0.204
2020_5_12,32,-24.4,-0.206,-0.163,-0.135,-0.567
2020_5_12,33,-21.8,-0.184,-0.115,-0.253,-0.498
2020_5_12,34,-23.1,-0.222,-0.131,-0.29,-0.445
2020_5_12,35,-21.1,-0.184,-0.121,-0.15,-0.467
2020_5_12,36,-25.4,-0.257,-0.169,-0.26,-0.508
2020_5_12,37,-17.5,-0.13,-0.158,-0.122,-0.452
2020_5_12,38,-21.6,-0.14,-0.664,-0.26,.
2020_5_12,39,-17.2,-0.153,-0.0857,-0.191,-0.416
2020_5_12,40,-9.12,-0.0906,-0.0198,-0.097,-0.238
2020_5_12,41,-19.2,-0.185,-0.14,-0.166,-0.439
2020_5_12,42,-19.5,-0.179,-0.118,-0.17,-0.553
2020_5_12,44,-27.3,-0.237,-0.129,-0.314,-0.597
2020_5_12,45,-16.3,-0.108,-0.124,-0.0764,-0.42
2020_5_12,46,-9.47,.,-0.071,.,-0.374
2020_5_12,47,-13.4,-0.125,-0.112,-0.116,-0.328
2020_5_12,48,-12.8,-0.111,-0.111,-0.107,-0.313
2020_5_12,49,-14.7,-0.171,-0.0988,-0.0513,-0.326
2020_5_12,50,-29.8,-0.196,-0.224,-0.259,-0.598
2020_5_12,51,-16.5,-0.131,-0.0829,-0.182,-0.516
2020_5_12,53,-19,-0.157,-0.112,-0.281,-0.391
2020_5_12,54,-17.5,-0.211,-0.167,-0.11,-0.33
2020_5_12,55,-15.1,-0.13,-0.11,-0.135,-0.436
2020_5_12,56,-10.3,-0.0935,-0.123,-0.028,-0.363
2020_5_13,1,-16.3,-0.181,-0.166,-0.141,-0.296
2020_5_13,2,-21.2,-0.124,-0.0844,-0.229,-0.491
2020_5_13,4,-13.2,-0.11,-0.0881,-0.107,-0.418
2020_5_13,5,-11.7,-0.0514,-0.0392,.,-0.336
2020_5_13,6,-19.2,-0.192,-0.129,-0.194,-0.433
2020_5_13,8,-14,-0.151,-0.111,-0.106,-0.408
2020_5_13,9,-18.8,-0.212,-0.112,-0.22,-0.501
2020_5_13,10,-17.6,-0.0937,-0.0761,-0.179,-0.542
2020_5_13,12,-14,-0.128,-0.0727,-0.116,-0.398
2020_5_13,13,-15.1,-0.118,-0.109,-0.14,-0.4
2020_5_13,15,-33.6,-0.24,-0.206,-0.32,-0.479
2020_5_13,16,-10.3,-0.0505,-0.0914,-0.00954,-0.368
2020_5_13,17,-14,-0.101,-0.0941,-0.145,-0.432
2020_5_13,18,-14.3,-0.0784,-0.0658,-0.0901,-0.351
2020_5_13,19,-16.6,-0.131,-0.0785,-0.146,-0.413
2020_5_13,20,-12.5,-0.105,-0.0408,-0.106,-0.265
2020_5_13,21,-17.1,-0.157,-0.0754,-0.159,-0.345
2020_5_13,22,-20.3,-0.205,-0.166,-0.138,-0.454
2020_5_13,23,-15.6,-0.157,-0.00865,-0.152,-0.417
2020_5_13,24,-18.8,-0.169,-0.166,-0.201,-0.446
2020_5_13,25,-22.8,-0.23,-0.115,-0.256,-0.533
2020_5_13,26,-27.2,-0.265,-0.192,-0.302,-0.529
2020_5_13,27,-17.7,-0.134,-0.122,-0.148,-0.522
2020_5_13,28,-13.7,-0.0944,-0.098,-0.189,-0.203
2020_5_13,29,-10.2,-0.0665,-0.0872,-0.0786,-0.293
2020_5_13,30,-16.2,-0.0894,-0.18,-0.119,-0.224
2020_5_13,31,-6.58,-0.0655,-0.0465,-0.124,-0.2
2020_5_13,32,-24,-0.203,-0.16,-0.131,-0.561
2020_5_13,33,-21.5,-0.182,-0.112,-0.25,-0.49
2020_5_13,34,-22.8,-0.219,-0.128,-0.286,-0.441
2020_5_13,35,-20.8,-0.177,-0.119,-0.148,-0.464
2020_5_13,36,-25,-0.253,-0.167,-0.257,-0.502
2020_5_13,37,-17.2,-0.128,-0.156,-0.117,-0.444
2020_5_13,38,-22.1,-0.141,-0.652,-0.253,.
2020_5_13,39,-16.7,-0.148,-0.0828,-0.186,-0.408
2020_5_13,40,-8.83,-0.0895,-0.0178,-0.0926,-0.23
2020_5_13,41,-18.8,-0.182,-0.139,-0.161,-0.434
2020_5_13,42,-19.1,-0.175,-0.115,-0.167,-0.546
2020_5_13,44,-26.8,-0.232,-0.126,-0.31,-0.59
2020_5_13,45,-15.8,-0.104,-0.122,-0.0716,-0.408
2020_5_13,46,-9.31,.,-0.0698,.,-0.37
2020_5_13,47,-13.1,-0.122,-0.11,-0.112,-0.323
2020_5_13,48,-12.4,-0.108,-0.109,-0.102,-0.306
2020_5_13,49,-14.3,-0.168,-0.0959,-0.0485,-0.323
2020_5_13,50,-29.4,-0.194,-0.22,-0.253,-0.591
2020_5_13,51,-16.2,-0.129,-0.0797,-0.176,-0.512
2020_5_13,53,-18.6,-0.155,-0.109,-0.275,-0.386
2020_5_13,54,-17.4,-0.206,-0.166,-0.108,-0.328
2020_5_13,55,-14.8,-0.127,-0.108,-0.13,-0.431
2020_5_13,56,-9.85,-0.0891,-0.12,-0.0238,-0.353
2020_5_14,1,-15.9,-0.179,-0.164,-0.134,-0.284
2020_5_14,2,-20.8,-0.121,-0.0816,-0.228,-0.482
2020_5_14,4,-12.9,-0.107,-0.0859,-0.104,-0.41
2020_5_14,5,-11.4,-0.0506,-0.038,.,-0.327
2020_5_14,6,-18.9,-0.189,-0.126,-0.189,-0.428
2020_5_14,8,-13.7,-0.148,-0.108,-0.102,-0.403
2020_5_14,9,-18.4,-0.208,-0.11,-0.217,-0.494
2020_5_14,10,-17.5,-0.0918,-0.0745,-0.177,-0.54
2020_5_14,12,-13.6,-0.124,-0.0704,-0.112,-0.385
2020_5_14,13,-14.8,-0.115,-0.107,-0.135,-0.393
2020_5_14,15,-32.8,-0.228,-0.205,-0.319,-0.466
2020_5_14,16,-9.97,-0.0475,-0.0871,-0.00349,-0.364
2020_5_14,17,-13.8,-0.0995,-0.0926,-0.142,-0.429
2020_5_14,18,-13.9,-0.0752,-0.0634,-0.0874,-0.346
2020_5_14,19,-16.2,-0.127,-0.078,-0.141,-0.408
2020_5_14,20,-12.1,-0.101,-0.0376,-0.102,-0.26
2020_5_14,21,-16.7,-0.152,-0.0734,-0.154,-0.34
2020_5_14,22,-20,-0.203,-0.165,-0.136,-0.45
2020_5_14,23,-15.2,-0.155,-0.00526,-0.148,-0.411
2020_5_14,24,-18.6,-0.166,-0.164,-0.198,-0.441
2020_5_14,25,-22.4,-0.226,-0.112,-0.253,-0.529
2020_5_14,26,-26.6,-0.258,-0.187,-0.298,-0.524
2020_5_14,27,-17.4,-0.131,-0.12,-0.143,-0.518
2020_5_14,28,-13.4,-0.092,-0.0958,-0.186,-0.197
2020_5_14,29,-9.83,-0.0647,-0.0845,-0.0758,-0.285
2020_5_14,30,-15.7,-0.0799,-0.178,-0.111,-0.216
2020_5_14,31,-6.33,-0.063,-0.0432,-0.12,-0.196
2020_5_14,32,-23.6,-0.201,-0.156,-0.127,-0.555
2020_5_14,33,-21.1,-0.18,-0.11,-0.246,-0.481
2020_5_14,34,-22.5,-0.216,-0.126,-0.283,-0.436
2020_5_14,35,-20.4,-0.172,-0.118,-0.145,-0.461
2020_5_14,36,-24.7,-0.249,-0.164,-0.254,-0.497
2020_5_14,37,-16.8,-0.126,-0.154,-0.112,-0.436
2020_5_14,38,-22.7,-0.142,-0.64,-0.245,.
2020_5_14,39,-16.2,-0.143,-0.08,-0.182,-0.399
2020_5_14,40,-8.56,-0.0888,-0.0159,-0.0883,-0.222
2020_5_14,41,-18.5,-0.179,-0.137,-0.155,-0.43
2020_5_14,42,-18.7,-0.172,-0.113,-0.164,-0.538
2020_5_14,44,-26.4,-0.227,-0.123,-0.305,-0.582
2020_5_14,45,-15.3,-0.1,-0.119,-0.067,-0.395
2020_5_14,46,-9.13,.,-0.0688,.,-0.364
2020_5_14,47,-12.8,-0.118,-0.109,-0.109,-0.318
2020_5_14,48,-12.1,-0.105,-0.107,-0.0977,-0.299
2020_5_14,49,-14,-0.165,-0.0931,-0.0457,-0.319
2020_5_14,50,-29,-0.192,-0.217,-0.247,-0.585
2020_5_14,51,-15.9,-0.127,-0.0765,-0.171,-0.508
2020_5_14,53,-18.2,-0.152,-0.106,-0.269,-0.381
2020_5_14,54,-17.3,-0.201,-0.166,-0.107,-0.326
2020_5_14,55,-14.5,-0.125,-0.107,-0.126,-0.425
2020_5_14,56,-9.4,-0.0847,-0.116,-0.0197,-0.34
2020_5_15,1,-15.4,-0.176,-0.162,-0.127,-0.274
2020_5_15,2,-20.4,-0.118,-0.0789,-0.227,-0.474
2020_5_15,4,-12.5,-0.105,-0.0838,-0.101,-0.402
2020_5_15,5,-11.2,-0.0505,-0.037,.,-0.318
2020_5_15,6,-18.5,-0.185,-0.124,-0.184,-0.424
2020_5_15,8,-13.3,-0.145,-0.106,-0.0975,-0.398
2020_5_15,9,-18.1,-0.205,-0.107,-0.215,-0.487
2020_5_15,10,-17.3,-0.0901,-0.073,-0.175,-0.538
2020_5_15,12,-13.1,-0.121,-0.0681,-0.108,-0.372
2020_5_15,13,-14.4,-0.113,-0.104,-0.132,-0.386
2020_5_15,15,-32.1,-0.217,-0.204,-0.317,-0.452
2020_5_15,16,-9.62,-0.0445,-0.0829,0.00282,-0.36
2020_5_15,17,-13.6,-0.0982,-0.0911,-0.139,-0.426
2020_5_15,18,-13.6,-0.0722,-0.061,-0.0848,-0.34
2020_5_15,19,-15.8,-0.123,-0.0772,-0.136,-0.403
2020_5_15,20,-11.8,-0.0982,-0.0342,-0.0989,-0.256
2020_5_15,21,-16.4,-0.148,-0.0714,-0.15,-0.335
2020_5_15,22,-19.7,-0.201,-0.163,-0.134,-0.445
2020_5_15,23,-14.8,-0.153,-0.00185,-0.143,-0.404
2020_5_15,24,-18.3,-0.163,-0.161,-0.194,-0.437
2020_5_15,25,-22.1,-0.222,-0.109,-0.25,-0.525
2020_5_15,26,-26.1,-0.252,-0.183,-0.294,-0.519
2020_5_15,27,-17.1,-0.128,-0.118,-0.138,-0.513
2020_5_15,28,-13.1,-0.09,-0.0939,-0.184,-0.192
2020_5_15,29,-9.49,-0.0629,-0.0817,-0.0731,-0.276
2020_5_15,30,-15.1,-0.0706,-0.176,-0.103,-0.208
2020_5_15,31,-6.08,-0.0604,-0.0394,-0.117,-0.193
2020_5_15,32,-23.2,-0.199,-0.153,-0.123,-0.549
2020_5_15,33,-20.7,-0.178,-0.107,-0.242,-0.473
2020_5_15,34,-22.2,-0.213,-0.124,-0.28,-0.432
2020_5_15,35,-20.1,-0.167,-0.117,-0.142,-0.458
2020_5_15,36,-24.3,-0.245,-0.162,-0.252,-0.492
2020_5_15,37,-16.5,-0.124,-0.152,-0.108,-0.428
2020_5_15,38,-23.3,-0.143,-0.627,-0.237,.
2020_5_15,39,-15.7,-0.138,-0.0772,-0.177,-0.391
2020_5_15,40,-8.3,-0.0881,-0.0142,-0.0844,-0.215
2020_5_15,41,-18.1,-0.176,-0.135,-0.149,-0.426
2020_5_15,42,-18.4,-0.168,-0.11,-0.161,-0.532
2020_5_15,44,-25.9,-0.222,-0.12,-0.301,-0.575
2020_5_15,45,-14.8,-0.0969,-0.117,-0.0626,-0.383
2020_5_15,46,-8.92,.,-0.0677,.,-0.356
2020_5_15,47,-12.6,-0.115,-0.107,-0.107,-0.313
2020_5_15,48,-11.8,-0.103,-0.105,-0.0933,-0.293
2020_5_15,49,-13.6,-0.162,-0.0903,-0.0428,-0.316
2020_5_15,50,-28.6,-0.191,-0.213,-0.24,-0.578
2020_5_15,51,-15.6,-0.125,-0.0735,-0.166,-0.504
2020_5_15,53,-17.9,-0.15,-0.103,-0.263,-0.375
2020_5_15,54,-17.1,-0.196,-0.165,-0.106,-0.323
2020_5_15,55,-14.2,-0.123,-0.105,-0.12,-0.419
2020_5_15,56,-8.94,-0.0807,-0.111,-0.0159,-0.326
2020_5_16,1,-15,-0.173,-0.16,-0.121,-0.264
2020_5_16,2,-20.1,-0.115,-0.0761,-0.225,-0.467
2020_5_16,4,-12.2,-0.102,-0.0818,-0.0979,-0.394
2020_5_16,5,-10.9,-0.0512,-0.0359,.,-0.309
2020_5_16,6,-18.2,-0.182,-0.121,-0.18,-0.419
2020_5_16,8,-13,-0.142,-0.103,-0.0936,-0.393
