year,month,day,statefips,emp_combined,emp_combined_inclow,emp_combined_incmiddle,emp_combined_inchigh,emp_combined_ss40,emp_combined_ss60,emp_combined_ss65,emp_combined_ss70
2020,1,18,39,0.00724,0.00767,0.00424,.0141,.00794,0.0113,.00767,.00259
2020,1,18,40,0.0091,0.0135,0.00622,.00901,.00955,0.00983,.0138,.00178
2020,1,18,41,0.0306,0.0245,0.0276,.0442,.0243,0.0447,.0429,.0121
2020,1,18,42,0.00841,0.00762,0.00618,.0137,.00501,0.0143,.00899,.00291
2020,1,18,44,0.00834,0.0173,0.00473,.00785,.00455,0.00995,.011,.0103
2020,1,18,45,0.0107,0.00858,0.00784,.0225,.00932,0.0122,.00977,.00244
2020,1,18,46,0.0155,0.0207,0.0136,.,.,0.0156,.,-.000695
2020,1,18,47,0.00691,0.00378,0.00641,.013,.0051,0.00768,.00548,.0045
2020,1,18,48,0.00629,0.00515,0.00268,.0143,.00201,0.0126,.00609,-.00102
2020,1,18,49,0.0115,0.0109,0.007,.0222,.00902,0.0195,.00885,.00438
2020,1,18,50,0.00264,-0.00265,0.00458,.000882,.00503,-0.00307,.0125,-.00215
2020,1,18,51,0.0113,0.0116,0.00762,.016,.00771,0.0174,.00863,.00915
2020,1,18,53,0.0219,0.00365,0.0185,.0297,.0184,0.0233,.034,.0143
2020,1,18,54,0.00862,0.0104,0.00667,.00947,.000809,0.0213,.00254,.0121
2020,1,18,55,0.00728,0.00915,0.00472,.0109,.00681,0.00876,.00815,.0042
2020,1,18,56,0.0275,0.0237,0.0261,.,.0227,-0.00279,.0898,.00888
2020,1,19,1,0.0113,0.00841,0.0148,.00859,.0117,0.012,.0147,.000446
2020,1,19,2,0.0217,0.0253,0.0268,.00328,-.0038,0.105,-.00178,.0182
2020,1,19,4,0.0045,0.00263,0.0035,.00919,.0057,-5.84e-4,.00697,.00318
2020,1,19,5,0.00432,-0.00361,0.00721,.,.00791,0.00895,.,-.0294
2020,1,19,6,0.00945,0.00945,0.00747,.0134,.00757,0.0125,.0124,.00127
2020,1,19,8,0.0188,0.0153,0.0148,.027,.0122,0.0274,.0222,.00832
2020,1,19,9,0.00706,0.00984,0.00553,.00783,.00622,0.0125,.00669,.00302
2020,1,19,10,0.0128,0.0117,0.00885,.0217,.00782,0.0116,.0185,.00352
2020,1,19,11,0.0117,0.0255,0.00794,.0143,.00908,0.0162,.0113,-.00131
2020,1,19,12,0.00925,0.0104,0.00637,.0144,.00909,0.0152,.00972,.00179
2020,1,19,13,0.0112,0.00815,0.00851,.0194,.0116,0.0144,.0138,.00226
2020,1,19,15,0.0183,0.012,0.0148,.,.023,0.0282,.00148,-.000421
2020,1,19,16,0.0149,0.0206,0.0111,.0151,.00492,0.00399,.0532,.00789
2020,1,19,17,0.00965,0.00995,0.00547,.0162,.00795,0.0139,.0131,-.00518
2020,1,19,18,0.00808,0.00796,0.00719,.0106,.0055,0.0123,.00766,.00496
2020,1,19,19,0.0154,0.0103,0.0148,.0253,.00739,0.0231,.0296,.000996
2020,1,19,20,0.0146,0.0176,0.0103,.0204,.0207,0.0221,.0123,.0101
2020,1,19,21,0.00754,0.00511,0.00337,.0231,.00495,0.0098,.00837,.00702
2020,1,19,22,0.0076,0.00531,0.00694,.0135,.00511,0.00799,.012,.00673
2020,1,19,23,0.00486,0.00957,0.00396,.00132,.00361,0.00519,.00419,.00545
2020,1,19,24,0.00788,0.011,0.00393,.012,.00485,0.0143,.00507,.000704
2020,1,19,25,0.0112,0.0139,0.00768,.0153,.00839,0.0167,.0106,.00856
2020,1,19,26,0.00923,0.0119,0.00446,.0161,.00825,0.0141,.0084,.0023
2020,1,19,27,0.00992,0.00967,0.00904,.0117,.01,0.0123,.00709,.0122
2020,1,19,28,0.00843,0.0103,0.0059,.00825,.00763,0.00898,.0112,-.00125
2020,1,19,29,0.00934,0.0079,0.00887,.0126,.0138,0.013,.00746,-.00344
2020,1,19,30,0.0248,0.011,0.0257,.0399,.0113,0.0182,-.00265,.00797
2020,1,19,31,0.016,0.0127,0.0136,.0242,.00213,0.0109,.0396,-.0015
